scenario_name,policy_name,switch_penalty_ms,decision_count,switch_rate,mean_penalized_latency_ms,mean_penalized_decision_gap_ms,success_rate_under_60ms,p95_penalized_latency_ms,cvar95_penalized_latency_ms
operational_severe,random,5.0,28,0.32142857142857145,76.56480347237479,24.147081283670534,0.39285714285714285,109.21867375284239,114.79792614289775
operational_severe,random,10.0,28,0.32142857142857145,78.17194632951767,25.754224140813392,0.35714285714285715,111.12892549650736,117.62160668689992
operational_severe,random,20.0,28,0.32142857142857145,81.38623204380337,28.968509855099107,0.32142857142857145,117.62892549650735,127.62160668689992
operational_severe,best_historical_path,5.0,28,0.07142857142857142,77.41017454833259,24.99245235962832,0.32142857142857145,109.21867375284239,112.29792614289775
operational_severe,best_historical_path,10.0,28,0.07142857142857142,77.76731740547544,25.349595216771178,0.2857142857142857,109.21867375284239,112.29792614289775
operational_severe,best_historical_path,20.0,28,0.07142857142857142,78.48160311976116,26.063880931056893,0.2857142857142857,109.21867375284239,112.29792614289775
operational_severe,highest_reply_availability,5.0,28,0.6785714285714286,61.93636294164329,9.518640752939033,0.6428571428571429,114.12319902377183,115.0578480678184
operational_severe,highest_reply_availability,10.0,28,0.6785714285714286,65.32922008450043,12.911497895796176,0.5714285714285714,117.37319902377183,120.0578480678184
operational_severe,highest_reply_availability,20.0,28,0.6785714285714286,72.11493437021473,19.697212181510462,0.42857142857142855,127.17289270823998,130.05784806781838
operational_severe,reactive_greedy,5.0,28,0.6071428571428571,58.41142506023035,5.993702871526081,0.6785714285714286,113.2230951964039,121.93584160433844
operational_severe,reactive_greedy,10.0,28,0.6071428571428571,61.44713934594464,9.029417157240365,0.6428571428571429,118.2230951964039,126.93584160433844
operational_severe,reactive_greedy,20.0,28,0.6071428571428571,67.5185679173732,15.100845728668938,0.5357142857142857,128.2230951964039,136.93584160433844
operational_severe,predictive_greedy,5.0,28,0.5,68.88036997591924,16.462647787214987,0.5,110.78340718860618,110.8448156927027
operational_severe,predictive_greedy,10.0,28,0.5,71.38036997591924,18.962647787214983,0.4642857142857143,111.72006161925147,114.00201991086783
operational_severe,predictive_greedy,20.0,28,0.5,76.38036997591925,23.962647787214983,0.39285714285714285,121.032282009143,124.00201991086783
operational_severe,predictive_graph_greedy,5.0,28,0.5,66.50531016457113,14.087587975866885,0.5,110.7381987419995,113.26603801953657
operational_severe,predictive_graph_greedy,10.0,28,0.5,69.00531016457113,16.587587975866885,0.5,115.7381987419995,118.26603801953657
operational_severe,predictive_graph_greedy,20.0,28,0.5,74.00531016457113,21.58758797586688,0.4642857142857143,125.7381987419995,128.26603801953655
operational_severe,predictive_simple_fusion_greedy,5.0,28,0.4642857142857143,68.50809279164098,16.09037060293674,0.4642857142857143,110.7381987419995,113.26603801953657
operational_severe,predictive_simple_fusion_greedy,10.0,28,0.4642857142857143,70.82952136306956,18.41179917436531,0.4642857142857143,115.7381987419995,118.26603801953657
operational_severe,predictive_simple_fusion_greedy,20.0,28,0.4642857142857143,75.4723785059267,23.054656317222452,0.42857142857142855,125.7381987419995,128.26603801953655
operational_severe,predictive_consensus_greedy,5.0,28,0.4642857142857143,68.09185130720525,15.674129118500998,0.4642857142857143,110.7381987419995,113.26603801953657
operational_severe,predictive_consensus_greedy,10.0,28,0.4642857142857143,70.41327987863382,17.99555768992957,0.4642857142857143,115.7381987419995,118.26603801953657
operational_severe,predictive_consensus_greedy,20.0,28,0.4642857142857143,75.05613702149095,22.638414832786708,0.42857142857142855,125.7381987419995,128.26603801953655
operational_severe,ensemble_uncertainty_selector,5.0,28,0.6071428571428571,58.495119610600064,6.077397421895817,0.6785714285714286,110.67477031131524,113.3448156927027
operational_severe,ensemble_uncertainty_selector,10.0,28,0.6071428571428571,61.53083389631435,9.113111707610104,0.6428571428571429,115.67477031131524,118.3448156927027
operational_severe,ensemble_uncertainty_selector,20.0,28,0.6071428571428571,67.60226246774292,15.184540279038673,0.5,125.67477031131524,128.3448156927027
